index;customer_id;Recency;Frequency;Monetary;R_score;F_score;M_score;RFM_score;segment;cluster
51661;853e6282670724562250cbb046772e0f;134;1;153,51;4;2;3;423;At Risk;0
51662;853e93d8f9dd85379dd60183a32bd996;61;1;70,12;4;2;2;422;Regular;0
51663;853fb87bfc4f12205fd6a0f05109b995;162;1;163,24;4;2;3;423;At Risk;0
51664;853fe739af32030fb7727018ca65bdfd;81;1;93,63;4;2;2;422;Regular;0
51665;85403284bf01b8188132debd736476ed;477;1;244,31;1;2;4;124;At Risk;1
51666;8540c73509c8e98bb3f0c3bdc93b9f78;229;1;274,87;3;2;4;324;At Risk;0
51667;8540cae64da7ab8fbe66dffe946bb330;491;1;68,02;1;2;2;122;At Risk;1
51668;8541665e9f73b628748b234cf6bb46bd;505;5;1058,10;1;4;4;144;At Risk;2
51669;8541728bf74c0f7a3277c15c4950a994;356;1;0,00;2;2;1;221;At Risk;1
51670;8541c0582891ea72a5d4ebf29ff85794;387;1;72,14;2;2;2;222;At Risk;1
51671;8541c88bbd489fe5593ab37fcca9f6bf;427;1;137,07;1;2;3;123;At Risk;1
51672;8541f1fa485302c0c4fd0b668b2217a5;442;1;25,24;1;2;1;121;At Risk;1
51673;8543703cb2bc95c3606af4af727d604f;326;1;71,36;2;2;2;222;At Risk;1
51674;8543a6864ebb4e1c380b2a33679d4df8;511;1;102,03;1;2;2;122;At Risk;1
51675;8543c0b4f11a268a7f4713ca98c4b2ba;462;1;223,14;1;2;4;124;At Risk;1
51676;85442da9cbd169529443a1d088a56346;113;2;187,15;4;4;4;444;Regular;0
51677;85458cd2d0d7e8ae462588018d9725ff;195;1;70,27;3;2;2;322;At Risk;0
51678;8545a9b7b5b52bc607f0fe72c7dd323e;93;1;149,01;4;2;3;423;Regular;0
51679;8547a257ab735dbd55f577c19b989f4b;226;1;214,76;3;2;4;324;At Risk;0
51680;8547b99982b4f351a1ad78a61be2e44a;406;1;27,68;1;2;1;121;At Risk;1
51681;85484492209de911aa67ec357553fa5e;231;1;90,19;3;2;2;322;At Risk;0
51682;85485f38b20ed1e287120d30cf39ee7d;374;1;54,09;2;2;1;221;At Risk;1
51683;8549a9bff0476c807b9df9803bedc6fd;386;1;27,68;2;2;1;221;At Risk;1
51684;854d22669de3c5fd600902f2f04ca4b3;283;1;112,30;2;2;3;223;At Risk;0
51685;854d301fa7b72c81edc9f4109bda89cc;73;1;25,67;4;2;1;421;Regular;0
51686;854e4647a09c84c5eb8db03e6328c2ef;71;1;34,51;4;2;1;421;Regular;0
51687;854f216a13d5e9d3c1fef396c69618e2;217;1;98,46;3;2;2;322;At Risk;0
51688;854f3b49d15c07296cbfa18bf59d0b29;188;1;63,22;3;2;2;322;At Risk;0
51689;854f8d359fdc27c049eee8af2e9607c6;253;1;128,99;3;2;3;323;At Risk;0
51690;854f983619b24efc2aa702bd11f207c9;80;4;372,76;4;4;4;444;Regular;2
51691;854ff3250421ce4acce98f67cf4aabc9;294;1;36,78;2;2;1;221;At Risk;0
51692;8551f78cfe666ca6479329b4637d3582;538;1;386,66;1;2;4;124;At Risk;1
51693;8553d88145be6a0d43f86224cf5a70d2;313;1;85,80;2;2;2;222;At Risk;1
51694;8553fb012aaa382ff9b2eb9aae6d03fd;503;4;582,64;1;4;4;144;At Risk;2
51695;85546bbf5243e477ca238fa6d21cff49;519;1;257,73;1;2;4;124;At Risk;1
51696;8554e010542e6c6e1764aa22d5d5b3b6;123;1;99,65;4;2;2;422;At Risk;0
51697;8554edc6506352628829dc43454308f9;283;1;106,89;2;2;2;222;At Risk;0
51698;85554b119a5a80efea7d591145baf64d;351;1;71,13;2;2;2;222;At Risk;1
51699;8555899019bfb22364b64488194b8ade;178;1;73,75;3;2;2;322;At Risk;0
51700;85569a220677a6e1458ca456d5c0ff29;244;1;123,05;3;2;3;323;At Risk;0
51701;8557eb2ca315c2368a3bc93748fe49c2;242;1;374,25;3;2;4;324;At Risk;0
51702;8558227007218197a4d8ac26e41ab22f;278;1;176,15;2;2;3;223;At Risk;0
51703;8558b9ef796a38f15cf9b5d39bfa4fc1;63;1;94,66;4;2;2;422;Regular;0
51704;855a5be4b3b7ba38a048ba086647be0b;323;1;101,34;2;2;2;222;At Risk;1
51705;855b3bf88a29a543905f5d4f10860f7d;280;1;132,05;2;2;3;223;At Risk;0
51706;855defd5536f14c713b89056b7bae001;571;2;151,24;1;4;3;143;At Risk;1
51707;855f0b8c477c57d9c5d0210c260459a5;325;1;155,73;2;2;3;223;At Risk;1
51708;855f4700c983c94157ed38697098b538;220;1;228,28;3;2;4;324;At Risk;0
51709;855f98ff1ae09e6e906dc66e2d8eff6b;228;1;173,36;3;2;3;323;At Risk;0
51710;855fd5747207a6fde9c90bdc1bde58f6;497;1;69,17;1;2;2;122;At Risk;1
51711;8560b967cdb6597a5f8e81a89d9195cf;168;1;99,90;3;2;2;322;At Risk;0
51712;8562f88633b4e552155fc2476c0247af;563;1;155,00;1;2;3;123;At Risk;1
51713;856336203359aa6a61bf3826f7d84c49;1;1;0,00;4;2;1;421;Recent;0
51714;8563b07a84656ff32968702daa37c468;311;1;42,10;2;2;1;221;At Risk;1
51715;856423159bb2e932fecbc5917bce21be;541;1;691,49;1;2;4;124;At Risk;1
51716;85645f6b4277fbac7ae2cb3f0bffcc80;217;1;76,86;3;2;2;322;At Risk;0
51717;85646399bf7dc160e458a28fc6ec2b0f;589;1;139,59;1;2;3;123;At Risk;1
51718;8564af153d419842f67241c93e79dbde;376;1;285,78;2;2;4;224;At Risk;1
51719;8564c8eb40ddf62a647270bf91a1fa50;159;1;126,74;4;2;3;423;At Risk;0
51720;8564e29313b731aab2952205f0be7795;173;1;32,69;3;2;1;321;At Risk;0
51721;85656b4b0f9caf3178455f3abff2b142;421;1;230,83;1;2;4;124;At Risk;1
51722;85658e819287d22376f98a5318d4fdef;498;1;160,28;1;2;3;123;At Risk;1
51723;8566046ddc5576ea3d0657485970f5e2;468;1;61,79;1;2;1;121;At Risk;1
51724;8566134257ddcec00b712f2bc23de7a4;534;1;91,71;1;2;2;122;At Risk;1
51725;85675f367b34dac25df491a4ba9b0b03;119;1;199,96;4;2;4;424;Regular;0
51726;8568c1a8472b76f6399440bdf4578f1b;100;1;44,52;4;2;1;421;Regular;0
51727;85691bd7ec5c294433df4e88b54bc4f9;440;1;55,79;1;2;1;121;At Risk;1
51728;8569e9f2797775eb7a3c4263e868ddad;139;1;102,53;4;2;2;422;At Risk;0
51729;856c19561103e884f6578610d53a3216;222;1;294,70;3;2;4;324;At Risk;0
51730;856d198a0f044d71737a4f922b50b0f8;167;6;415,44;4;4;4;444;At Risk;2
51731;856d87f37ded3711e685ea724e5ca248;266;1;45,09;3;2;1;321;At Risk;0
51732;856f3263eb7af3a48765c85d4d0eea1d;386;1;60,63;2;2;1;221;At Risk;1
51733;85706d8fd13e45bbdd93f89b557e3386;167;2;122,06;4;4;3;443;At Risk;0
51734;8570f89a7a3d9a32f6c6d33865d41281;536;1;165,12;1;2;3;123;At Risk;1
51735;85713881aac92cf5c3f65c7b7c63b290;77;1;61,40;4;2;1;421;Regular;0
51736;857270fbac444dc798a0a452cec924f8;159;6;671,10;4;4;4;444;At Risk;2
51737;85727ebde1c2a3f68b9ea3f864382dfd;218;1;176,18;3;2;3;323;At Risk;0
51738;8573e76f8a12ad71adb606f799df41de;576;1;318,44;1;2;4;124;At Risk;1
51739;8574a86a2fa79fa51ed1c5eb8b8bef2f;94;1;103,69;4;2;2;422;Regular;0
51740;857543e7eeb34537a105aa66e3321440;602;2;81,72;1;4;2;142;At Risk;1
51741;857653b0eb3d3c5634481c63cae0cf69;146;1;32,00;4;2;1;421;At Risk;0
51742;85767455bb630bfef897cb4e78647be6;344;1;259,59;2;2;4;224;At Risk;1
51743;8577c691ca9cc57be377d20076a58e29;513;2;260,64;1;4;4;144;At Risk;1
51744;857818de2f9ea61790817c40cb6fcbd4;77;1;107,85;4;2;3;423;Regular;0
51745;85788b14a51a7467a1aeb0715b480ac2;174;1;114,53;3;2;3;323;At Risk;0
51746;8578b195ef00d35534b548af9e9a152d;294;1;144,56;2;2;3;223;At Risk;0
51747;857989fed7e83a38033173b9852ca39c;493;1;102,84;1;2;2;122;At Risk;1
51748;8579fef79f526c8ab26376006604d040;247;1;43,78;3;2;1;321;At Risk;0
51749;857a78938d4eadcbc110a9123dea490e;611;1;213,53;1;2;4;124;At Risk;1
51750;857aad3974a0fa1ff317926ea1347b81;132;1;77,99;4;2;2;422;At Risk;0
51751;857b7961ba24679a586fe875ea74ab44;140;1;208,20;4;2;4;424;At Risk;0
51752;857c06eab9fb52c5ff1a25160356d449;457;1;357,32;1;2;4;124;At Risk;1
51753;857c689eb18e76f316740bb9ee3ae189;240;1;45,09;3;2;1;321;At Risk;0
51754;857df1e83336925aff428375b48c55e7;65;1;97,36;4;2;2;422;Regular;0
51755;857e85c32faf11787e893fcb5eeeea26;351;1;395,46;2;2;4;224;At Risk;1
51756;857e902240049a036702a76621f9c2f9;599;1;81,78;1;2;2;122;At Risk;1
51757;857ea088b4889301375ca93ce3d45d83;378;1;113,62;2;2;3;223;At Risk;1
51758;857ea73b4bc11994dfa6fe04b6dd55de;100;1;79,32;4;2;2;422;Regular;0
51759;857fe2cf34013d9e05b48703c0460f0e;94;1;157,81;4;2;3;423;Regular;0
51760;857fe5831ff74761c8b171203310c83c;343;1;82,71;2;2;2;222;At Risk;1
51761;85805efb5806ba30050e8214da2277a2;254;1;21,43;3;2;1;321;At Risk;0
51762;85809839d024384e5326a41a2b1ae4cf;232;1;614,40;3;2;4;324;At Risk;0
51763;8582a3cb2e9951c3ddc27ca072a259fc;398;1;21,15;2;2;1;221;At Risk;1
51764;8582c9ab7a8379bdbb1836bda59b5f4a;176;1;1244,12;3;2;4;324;At Risk;2
51765;8584492d0dab36e713b96246b0500d54;220;1;196,96;3;2;4;324;At Risk;0
51766;858459ae6a1ac94dd6fc02a89363c146;367;1;85,16;2;2;2;222;At Risk;1
51767;8584b76166e1999bbcb0347b7e8aa5ff;111;1;1431,63;4;2;4;424;Regular;2
51768;8584ea017286d27074784842fe9945f0;127;2;213,62;4;4;4;444;At Risk;0
51769;8587712871a9068612ca82692acd6051;169;2;150,92;3;4;3;343;At Risk;0
51770;85881a5707acccf34192b197804bd5e4;264;1;46,00;3;2;1;321;At Risk;0
51771;8588989971302386a38473265806affb;63;1;188,42;4;2;4;424;Regular;0
51772;858992797280bee2dada134ca5669097;251;2;228,90;3;4;4;344;At Risk;0
51773;858b146159ac030801e72d01ceecfb45;373;1;953,82;2;2;4;224;At Risk;1
51774;858b19e77f1119a522e8cae0f62b4a52;551;1;120,04;1;2;3;123;At Risk;1
51775;858b83c3311b466f345309e5198ac663;63;1;217,26;4;2;4;424;Regular;0
51776;858b97964d9da7c19d78ae9529dd683e;78;1;314,43;4;2;4;424;Regular;0
51777;858c98ec0b961e34c54ee1016409d611;408;1;131,61;1;2;3;123;At Risk;1
51778;858fc2fddb068b36f31568f7c9f2422a;582;1;336,08;1;2;4;124;At Risk;1
51779;859059cd1325a313f01afceec1d0f007;376;1;121,18;2;2;3;223;At Risk;1
51780;859150e2ecae6575ce16e1c6b0ea78fe;345;1;92,57;2;2;2;222;At Risk;1
51781;85917e8f0e7c1df21b19111dbe27bcfb;305;1;298,17;2;2;4;224;At Risk;0
51782;859530ad4eef3fa5932b7aa55aeb314c;148;1;54,22;4;2;1;421;At Risk;0
51783;85968af43705828acf7ef9fc0a61d1b3;260;1;225,67;3;2;4;324;At Risk;0
51784;859713d6b1398e71a978f356b694a7cf;469;1;81,72;1;2;2;122;At Risk;1
51785;8598a616116d5118a03195bc239aa7c2;497;1;368,11;1;2;4;124;At Risk;1
51786;85999e21f35afba0a59df01c97727433;209;1;39,13;3;2;1;321;At Risk;0
51787;859a7b535e698c33782421bd099629b6;533;1;150,89;1;2;3;123;At Risk;1
51788;859b2f771c5e0f3874c59635a9829354;619;1;131,05;1;2;3;123;At Risk;1
51789;859b522550a8432a7d964344843e7753;232;1;758,93;3;2;4;324;At Risk;0
51790;859c72fb1cd174463f39647bdd6547f9;488;1;72,79;1;2;2;122;At Risk;1
51791;859cd7d4e7d4073c78b6d59c84128992;453;1;54,13;1;2;1;121;At Risk;1
51792;859cd8639232f2c23c96004b82df83f8;155;1;29,23;4;2;1;421;At Risk;0
51793;859d2f80a169acdc091ef7241c42f64b;174;1;108,21;3;2;3;323;At Risk;0
51794;859db6b9f2a220d350e2feb49ac0336d;302;1;329,87;2;2;4;224;At Risk;0
51795;859e69cb79da3f830588ac4774025a9a;113;1;79,23;4;2;2;422;Regular;0
51796;859e8d002890e6169d70be9afa8cb71b;397;1;870,70;2;2;4;224;At Risk;1
51797;859f28742567ec1ff37448113ce81a6a;186;1;128,65;3;2;3;323;At Risk;0
51798;859f932eedd05cd8c8adb71320a3528e;328;1;39,62;2;2;1;221;At Risk;1
51799;859fcac40c594fc5e56f068f90fa0cfe;220;2;313,10;3;4;4;344;At Risk;0
51800;85a033dca01f74927fd9b30bcd7351f7;325;1;198,91;2;2;4;224;At Risk;1
51801;85a0c55326b884ce95823cc6b47f448e;343;2;441,18;2;4;4;244;At Risk;1
51802;85a0cc8a137bc4c700f160c817467671;739;1;449,65;1;2;4;124;At Risk;1
51803;85a0f9b7de741202663cd284bab26e93;52;3;294,99;4;4;4;444;Regular;0
51804;85a12516acdac9ff93fa0b54dad839b0;525;1;236,28;1;2;4;124;At Risk;1
51805;85a32fc38d734c835c333a0a19c66090;308;1;178,27;2;2;3;223;At Risk;0
51806;85a3a0dd549c4822b70a7616fb75bb3b;191;1;67,70;3;2;2;322;At Risk;0
51807;85a686a0ab11d3e40ea19dbe75a457fb;441;1;55,01;1;2;1;121;At Risk;1
51808;85a7452fba73610a36dfad568e8ee016;608;1;0,00;1;2;1;121;At Risk;1
51809;85a75f2bdbdd30e9fbcfb56fdc387418;454;1;125,21;1;2;3;123;At Risk;1
51810;85a7b7bf0ef8150b99eab1b0a14a2205;265;1;91,99;3;2;2;322;At Risk;0
51811;85a7f0da8230a816465a0761365e660b;514;1;37,68;1;2;1;121;At Risk;1
51812;85a8dc5070c4854a76d63086a1bf6792;325;1;154,10;2;2;3;223;At Risk;1
51813;85a9a58276e288c04e889c93a5e282ff;182;1;1109,30;3;2;4;324;At Risk;2
51814;85a9defbcbb5d1fd61c959e35d48fe5c;520;1;188,07;1;2;4;124;At Risk;1
51815;85aa7dc7ea24c96b5ac7864f13922495;535;1;141,06;1;2;3;123;At Risk;1
51816;85aac716db9b14a50dcd9c12ba036eaf;125;1;44,28;4;2;1;421;At Risk;0
51817;85ab2f47da7a128c7cff5b28632ec341;580;1;74,17;1;2;2;122;At Risk;1
51818;85aba4309838f346319dd7c5e1eb9f0c;494;2;181,76;1;4;3;143;At Risk;1
51819;85ac32af92e4e38adeaeb0653a085dfd;617;1;130,53;1;2;3;123;At Risk;1
51820;85ae2de087457515b13ff3c7c21940f5;126;1;40,27;4;2;1;421;At Risk;0
51821;85aef466e2b060295cda720078676318;82;1;62,31;4;2;2;422;Regular;0
51822;85af9b999c9349c4910ea6dfdaf43ada;525;1;87,64;1;2;2;122;At Risk;1
51823;85b0efda75c7b15c684d13e4f0792ce4;157;1;193,10;4;2;4;424;At Risk;0
51824;85b199399591dce9df66182957ef15c0;392;1;36,78;2;2;1;221;At Risk;1
51825;85b1e718b7ad742e3e30e0b41127e7e1;255;4;597,44;3;4;4;344;At Risk;2
51826;85b3378e7df2ba898d918c66e7e98467;85;1;224,10;4;2;4;424;Regular;0
51827;85b339ce40e1e9f6676aa29229675c3b;117;1;138,84;4;2;3;423;Regular;0
51828;85b33bce9e1e9b9c05c0a2e30385cfae;622;1;127,50;1;2;3;123;At Risk;1
51829;85b3cf7f68020f420f26122e3bb6febd;289;2;306,86;2;4;4;244;At Risk;0
51830;85b41877fbf1c748f0b47229af39de4e;316;1;183,69;2;2;4;224;At Risk;1
51831;85b65af675e83a04f5d0c511dcdf8f62;353;3;308,61;2;4;4;244;At Risk;2
51832;85b6851fbe8e4dfc453218f96df34eb1;416;1;106,29;1;2;2;122;At Risk;1
51833;85b6ce716956cffdea26fe7feb2379be;277;1;162,65;2;2;3;223;At Risk;0
51834;85b721db5eadffc2f1c2e40a3c1f6a53;456;2;141,22;1;4;3;143;At Risk;1
51835;85b757074a5477bf9975e7cfc3f574fc;541;1;155,05;1;2;3;123;At Risk;1
51836;85b76dd1968d7babd53a7dec6074acf6;192;1;94,61;3;2;2;322;At Risk;0
51837;85b76fdce38efbc196243002901ee148;302;1;79,10;2;2;2;222;At Risk;0
51838;85b7deed602225e7bcd4539b51df6a8b;458;1;46,00;1;2;1;121;At Risk;1
51839;85ba38b45737f1883ef0d242a0274b17;283;1;271,54;2;2;4;224;At Risk;0
51840;85bafe39b908d61ef7633ec65599d554;285;1;100,34;2;2;2;222;At Risk;0
51841;85bafe3d80825d6b170ca29b0f0a41bb;458;2;303,64;1;4;4;144;At Risk;1
51842;85bb60244e00bcd69c5a52da5d1512a2;313;1;37,00;2;2;1;221;At Risk;1
51843;85bb769857d427c1ff461c9ae828c71b;404;1;669,30;1;2;4;124;At Risk;1
51844;85bc87d9673932d86363aa6616850eb0;417;1;180,60;1;2;3;123;At Risk;1
51845;85bf7a0363f2c51249df17c5c995a220;291;1;139,52;2;2;3;223;At Risk;0
51846;85bf95921f6be99d9150d84ddb935480;241;1;102,28;3;2;2;322;At Risk;0
51847;85c01e2393b32c57d22f4db20020da31;631;1;491,36;1;2;4;124;At Risk;1
51848;85c1fbdfde1ce1474f486c1cf18caf90;328;1;430,62;2;2;4;224;At Risk;1
51849;85c28c811874bf3509dc5875b24d2a34;92;1;129,77;4;2;3;423;Regular;0
51850;85c300925a8a3da681a6b021551d239c;136;1;66,39;4;2;2;422;At Risk;0
51851;85c3e565ce3826154c5cfb9821d6cf6c;214;1;82,03;3;2;2;322;At Risk;0
51852;85c44b9f025694874bff02234f0fe533;198;1;27,36;3;2;1;321;At Risk;0
51853;85c4b419d1e841e9a1304a5a21a2f021;122;1;211,07;4;2;4;424;At Risk;0
51854;85c4d9c7becf2cec8e59df8acb4dcfed;181;1;48,13;3;2;1;321;At Risk;0
51855;85c67e22ad636abe63a496aa08b83e62;101;1;713,55;4;2;4;424;Regular;0
51856;85c6a3112d9b45e4bbb16f9337537dcd;507;1;59,60;1;2;1;121;At Risk;1
51857;85c6af75161b8b2b1af98e82b5a6a5a5;63;1;75,68;4;2;2;422;Regular;0
51858;85c6c4e698dd725c955890b4c5b54663;64;1;38,27;4;2;1;421;Regular;0
51859;85c6f198808c7f17373e37ea59b00e89;269;1;25,75;3;2;1;321;At Risk;0
51860;85c768a183c66d7db2ed659b450eb0a8;202;2;219,42;3;4;4;344;At Risk;0
51861;85c770d9479d48f9130bf6a4eee132ba;60;1;19,42;4;2;1;421;Regular;0
51862;85c864d898f25bc2b56b33d13aeae880;493;4;646,16;1;4;4;144;At Risk;2
51863;85c91511ec9c1b687e1c41fddf3ed4c9;76;1;70,27;4;2;2;422;Regular;0
51864;85c95113b1158d7ec148427c0a223c92;52;1;16,36;4;2;1;421;Regular;0
51865;85cb38e7ce275772f8902a8d128f9e8e;384;1;64,90;2;2;2;222;At Risk;1
51866;85cd3b35a471fb958a08b4b08fbd1617;120;1;46,92;4;2;1;421;Regular;0
51867;85cddd29cf48a333f6ae27c38b0142da;372;2;359,20;2;4;4;244;At Risk;1
51868;85cdfd07a32b8c544f2718302c361301;122;1;99,22;4;2;2;422;At Risk;0
51869;85ce617f99db2ef021c899b10d81ea0b;272;1;300,36;3;2;4;324;At Risk;0
51870;85cea0ddc5af1b23c05bf395e22eca9e;344;1;57,68;2;2;1;221;At Risk;1
51871;85cf8450289e9620892ba625caeac5cb;256;1;102,96;3;2;2;322;At Risk;0
51872;85d00c84cc236fdb8d5a58a0aed680ac;449;2;78,20;1;4;2;142;At Risk;1
51873;85d26b5fcb4c83b2283d3c5c7ba5e10d;188;1;81,94;3;2;2;322;At Risk;0
51874;85d31ca96deb27c59bbb2485f64d658f;296;1;367,79;2;2;4;224;At Risk;0
51875;85d38a7cf0bc297a30b63f4e174e88aa;309;2;74,00;2;4;2;242;At Risk;1
51876;85d3b8bc192815c053a302118e117d92;239;1;180,51;3;2;3;323;At Risk;0
51877;85d5d470017e7092de13058492ce9507;114;1;140,03;4;2;3;423;Regular;0
51878;85d622312fac76fa9a79eece3fe2eb9d;330;1;58,53;2;2;1;221;At Risk;1
51879;85d66cf3f4d426ae29730e95eb57dd40;529;1;111,39;1;2;3;123;At Risk;1
51880;85d7e15edebcc92f98e52c8b48a159a3;526;1;168,20;1;2;3;123;At Risk;1
51881;85d7ff05a9a3db8795766481dbb38ed1;420;1;178,27;1;2;3;123;At Risk;1
51882;85d84596608ea7f87175ca9521ee12aa;451;1;122,17;1;2;3;123;At Risk;1
51883;85d9470a006fd8c3ae3a3f7419b31573;515;1;82,92;1;2;2;122;At Risk;1
51884;85d9deaade850fce1377bd644c12589b;344;2;102,20;2;4;2;242;At Risk;1
51885;85db3d57353cb12f8ccf1140ea473082;163;2;290,00;4;4;4;444;At Risk;0
51886;85db54b09a38693e4c2ce4c613ce9ee8;313;1;151,68;2;2;3;223;At Risk;1
51887;85db83a1e38c9d4f92da1c1e210c5f80;370;1;181,55;2;2;3;223;At Risk;1
51888;85dc702fd88ac534aa11356c9705d1e5;258;1;37,90;3;2;1;321;At Risk;0
51889;85dca883efd5ad7d71213fefa8528d7e;426;1;123,10;1;2;3;123;At Risk;1
51890;85def2485de9aaad307b6b980002087e;228;1;85,69;3;2;2;322;At Risk;0
51891;85df45704acdf1ff318576830a282d19;227;3;233,93;3;4;4;344;At Risk;0
51892;85e0c3aa291ef2ca5f2b48d2aa1c9904;205;2;174,12;3;4;3;343;At Risk;0
51893;85e12d36f8e6db2d2688cc039b4dc9d7;334;1;124,21;2;2;3;223;At Risk;1
51894;85e150f36bbcdbcee982caee4b0238c9;126;1;77,51;4;2;2;422;At Risk;0
51895;85e1f0efd5bd913c062b8f25b12ceec7;218;1;29,29;3;2;1;321;At Risk;0
51896;85e223135c4283c5a41fe1b53b53e9d1;372;1;116,36;2;2;3;223;At Risk;1
51897;85e281e2ef61679bbc13465be598cd6a;377;1;60,75;2;2;1;221;At Risk;1
51898;85e2d3f3bb3973b7d10bcd6a3e6e50ce;188;1;110,33;3;2;3;323;At Risk;0
51899;85e2e59e0cca5ae33338be492457eb38;254;1;114,44;3;2;3;323;At Risk;0
51900;85e3bad84251738643dbfdc9baa3e535;387;1;98,81;2;2;2;222;At Risk;1
51901;85e495405c453c08537f1eaf6aa7fa5d;329;1;84,72;2;2;2;222;At Risk;1
51902;85e524338405b267962d1cf158ff6eff;279;1;28,08;2;2;1;221;At Risk;0
51903;85e5ae9b7c9b84a5c2939086011e1f76;190;2;54,78;3;4;1;341;At Risk;0
51904;85e677b42832578c7a3a28e6830ab52d;254;1;239,77;3;2;4;324;At Risk;0
51905;85e6bee910c0820fdcbb1750cab14205;210;1;185,05;3;2;4;324;At Risk;0
51906;85e8fc76b13b7e52621cc5a28a13ca39;156;1;179,19;4;2;3;423;At Risk;0
51907;85e9526ec7444cdf5907f1bda7edd899;122;1;159,62;4;2;3;423;At Risk;0
51908;85e97f3b4413ab6e7241ec707a9e8410;130;1;35,23;4;2;1;421;At Risk;0
51909;85ea40a9684026fe82ea78356c8d1eaa;327;4;266,68;2;4;4;244;At Risk;2
51910;85eb23c7cef0b97eda81a956c3f748c7;62;1;63,22;4;2;2;422;Regular;0
51911;85eb24e5005373089e1361c0af90ea3d;394;1;137,08;2;2;3;223;At Risk;1
51912;85ebbb19844b7b14f228ad32727d272b;167;2;62,38;4;4;2;442;At Risk;0
51913;85ed38c1ada9c5fec7b999eebb4ac1a5;439;1;146,15;1;2;3;123;At Risk;1
51914;85ed641fe825f188f1a67b317b5f540c;649;5;3333,55;1;4;4;144;At Risk;2
51915;85ed9975a964046c663872ddddf775ee;352;1;101,81;2;2;2;222;At Risk;1
51916;85edc80a16b4badbc1e58061b6ba26e3;253;1;42,69;3;2;1;321;At Risk;0
51917;85ee5acfe5205d648daea1ffc5f7fac1;435;1;51,23;1;2;1;121;At Risk;1
51918;85ef70e333c50fc4d005b3696dd34bf9;163;1;47,05;4;2;1;421;At Risk;0
51919;85f03d59e05ad20dc077b89342b9f710;631;1;296,78;1;2;4;124;At Risk;1
51920;85f0e92957e9fb9c5f72ba5378f492a0;743;1;979,91;1;2;4;124;At Risk;1
51921;85f0f9defc06d13591f7a594d0e71ece;238;2;813,34;3;4;4;344;At Risk;2
51922;85f1281700ac404ceefcc166d45baf1f;176;1;212,15;3;2;4;324;At Risk;0
51923;85f25f8a9e0763a80ceeb2b63a3ab27b;64;1;132,46;4;2;3;423;Regular;0
51924;85f3d9a16a36cae43f37c9119046df4b;133;2;295,56;4;4;4;444;At Risk;0
51925;85f40164ae641428731f872e94483b1e;335;1;137,24;2;2;3;223;At Risk;1
51926;85f4e1a23fa6be40331706e9eebbdaa1;228;1;62,21;3;2;1;321;At Risk;0
51927;85f4e922a0f385268a765354f2d55a35;69;1;144,54;4;2;3;423;Regular;0
51928;85f5620057716466350882996fba5069;607;1;103,79;1;2;2;122;At Risk;1
51929;85f5996744b30a3b1556a17b3c51ce18;180;1;393,09;3;2;4;324;At Risk;0
51930;85f6549a336f5dc9e1cd95fc23d2b60b;537;1;191,40;1;2;4;124;At Risk;1
51931;85f6af84a0950fd199880c7c5adf6af7;531;1;105,04;1;2;2;122;At Risk;1
51932;85f811b6af8146949931a11913719763;393;1;207,57;2;2;4;224;At Risk;1
51933;85fa08abb6d9f3bdec5bc578ee0a1b39;64;1;24,88;4;2;1;421;Regular;0
51934;85fc9acb99cde7cb9f1950b2927549ce;456;1;56,63;1;2;1;121;At Risk;1
51935;85fdc9f140218413947b78ea86ce9855;172;1;58,25;3;2;1;321;At Risk;0
51936;85fe96297110ae68dd33043dc65a5221;466;1;79,24;1;2;2;122;At Risk;1
51937;85feca5dc10c670215b0bffa0a391ca4;375;1;128,26;2;2;3;223;At Risk;1
51938;85fefa53d71bcff89e357dd239edc2c9;183;1;55,13;3;2;1;321;At Risk;0
51939;85ffd918d7d043bc4aaec22621818908;327;1;46,31;2;2;1;221;At Risk;1
51940;8600b231a8fa87131e4bcf9d1dd0cbd6;405;1;82,73;1;2;2;122;At Risk;1
51941;8600e7ab4bb1f46a5e24854bcc988b9c;513;1;1072,41;1;2;4;124;At Risk;2
51942;8600ee513f6bb72822838f8ed78de657;128;1;359,50;4;2;4;424;At Risk;0
51943;86025340edc60ca36327c4169f070f8e;302;2;747,64;2;4;4;244;At Risk;2
51944;86026411ceb03f946a2ee941191ee906;284;1;219,27;2;2;4;224;At Risk;0
51945;8602c1889a30f2e3f7d3c67c17391008;262;1;35,00;3;2;1;321;At Risk;0
51946;86036e031e6a27824b98ae995119bea3;323;1;113,76;2;2;3;223;At Risk;1
51947;8603ee4e79703356c59ceb07a2deb05a;406;1;56,14;1;2;1;121;At Risk;1
51948;860403dc3e131f362cda3ddb09c5a0ce;92;1;88,17;4;2;2;422;Regular;0
51949;86042c8472794b41d03cfe051f3bd9de;64;1;610,92;4;2;4;424;Regular;0
51950;86042d37503c19914f7c6d1cfda24870;264;1;219,28;3;2;4;324;At Risk;0
51951;8604bc41dea958600e8ded10ffce9125;237;1;175,65;3;2;3;323;At Risk;0
51952;8604d93017eead9cf30eab424c9adbce;533;1;90,60;1;2;2;122;At Risk;1
51953;86051e19d1625750a4c6ce98e6d25659;204;1;140,56;3;2;3;323;At Risk;0
51954;8605595118f211032dd982e966359be9;441;1;805,95;1;2;4;124;At Risk;1
